Medida_1,Medida_2,Medida_3,Medida_4,Medida_5,Medida_6,Medida_7,Desvio_1,Desvio_2,Desvio_3,Desvio_4,Desvio_5,Desvio_6,Desvio_7
11.9458,8.4602,19.2568,16.2632,17.2476,21.293,6.5184,0.0137,0.022,0.4073,0.0222,0.3466,0.6442,0.2157
11.9223,8.4315,19.4638,16.2392,16.9416,22.0593,6.1162,0.0161,0.0221,0.1387,0.0246,0.8227,0.2576,0.3477
11.9024,8.4573,19.4116,16.2327,17.1433,21.69,5.7058,0.0179,0.0281,0.0267,0.0212,0.0345,0.4963,0.201
11.8818,8.547,18.6541,16.2691,17.05,22.5782,5.6296,0.0212,0.0159,0.1002,0.0248,0.1489,0.1921,0.0692
11.8596,8.5382,18.9614,16.2462,19.329,22.4146,5.5757,0.026,0.0251,0.5831,0.0217,0.7842,0.1601,0.0589
11.8426,8.4884,17.9248,16.2081,17.5144,21.5035,5.7621,0.0182,0.032,0.6837,0.0264,0.6457,0.2626,0.0336
11.8238,8.4139,18.2631,16.2023,16.0774,22.7852,5.6489,0.0188,0.0221,0.9213,0.0259,0.5549,0.0547,0.0358
11.8103,8.5265,17.359,16.1958,15.8511,22.6228,5.6706,0.0141,0.0224,0.5293,0.0298,0.3299,0.1209,0.0248
11.8015,8.5054,18.1077,16.146,18.1622,22.4228,5.646,0.015,0.0212,0.7199,0.0377,1.0305,0.1278,0.0335
11.7857,8.4913,17.1567,16.1583,16.9216,22.3302,5.6396,0.0175,0.0218,0.0584,0.023,0.2694,0.0809,0.0356
11.7839,8.5089,17.2119,16.1577,17.0125,22.0611,5.6208,0.0156,0.0243,0.0521,0.0269,0.3894,0.3233,0.0493
11.7828,8.5693,17.6909,16.2017,17.0342,22.2933,5.5815,0.0112,0.0239,0.4586,0.0338,0.3145,0.3873,0.0295
11.7663,8.5822,18.4665,16.2562,16.7135,22.2575,5.5505,0.0118,0.0259,0.6965,0.0262,0.5203,0.1249,0.0437
11.7652,8.5933,17.8269,16.5745,16.4983,22.2645,5.656,0.0167,0.0296,0.3092,0.3858,0.5079,0.14,0.256
11.7581,8.6484,18.8558,18.1575,16.8401,21.6126,5.6577,0.0222,0.0264,0.5403,0.2611,0.3437,0.8886,0.0594
11.7435,8.6918,17.352,18.0784,16.0697,21.0445,5.5815,0.0207,0.0445,0.6319,0.0347,0.4428,0.7718,0.034
11.7218,8.6977,16.914,17.393,16.5951,22.0136,5.6097,0.0199,0.038,0.3068,0.1685,0.0423,0.5019,0.0244
11.7124,8.571,17.3913,16.0768,17.2359,20.8604,5.6536,0.0152,0.0283,0.7534,0.0982,0.1099,1.071,0.0279
11.6942,8.7194,17.1708,16.0586,16.0463,21.9561,5.6959,0.0148,0.0248,0.3159,0.078,0.587,0.6088,0.0301
11.6819,8.6549,17.3373,15.9595,16.4649,22.2247,5.6865,0.0155,0.0252,0.1743,0.0447,0.9648,0.1092,0.0481
11.6462,8.7176,17.2693,15.9853,16.6947,22.3777,5.6906,0.0179,0.0298,0.1378,0.0361,0.1061,0.0241,0.0753
11.6491,8.6256,17.3877,16.0838,17.2089,22.468,5.6642,0.0179,0.0212,0.5557,0.045,0.0504,0.0426,0.0334
11.6374,8.7211,17.9219,16.0463,16.6988,22.3759,5.6407,0.0115,0.0508,0.7581,0.0758,0.1417,0.0487,0.029
11.6116,9.624,19.3483,16.0527,16.1794,22.4,5.6706,0.0116,0.1273,0.3242,0.0494,0.3303,0.0351,0.046
11.6069,8.6883,18.9086,16.0387,16.9363,22.4527,5.6706,0.0136,0.0303,0.647,0.0231,0.1439,0.0265,0.0493
11.5881,8.7282,16.7921,16.0445,16.8079,21.0832,5.6847,0.0165,0.0185,0.0618,0.0343,0.0326,1.1556,0.0447
11.5729,8.7745,16.9439,15.9929,16.4051,21.0568,5.6396,0.0175,0.0128,0.3112,0.0275,0.3297,0.892,0.0434
11.5471,8.7633,16.9128,15.9372,16.6725,21.5979,5.7181,0.0195,0.0202,0.0356,0.0453,1.8551,0.8897,0.1796
11.5348,8.7927,17.4868,15.9308,15.0314,20.3855,5.8348,0.022,0.0263,0.64,0.0363,0.3307,0.8556,0.3244
11.5037,8.7733,17.2634,15.8991,14.8731,20.0513,5.6747,0.0086,0.0157,0.6789,0.0442,0.3158,0.8826,0.0494
11.4908,8.7657,17.155,15.7989,14.9159,19.693,5.7252,0.0102,0.0234,0.5413,0.0564,0.3996,0.5154,0.1881
11.4685,8.7974,16.7627,15.7485,14.9599,19.7681,5.8418,0.0162,0.0145,0.0387,0.0536,0.3589,0.5147,0.4322
11.4456,8.7698,16.8126,15.8106,15.1885,20.2717,5.6941,0.0159,0.0241,0.0284,0.0799,0.7955,0.684,0.0614
11.4351,8.8073,16.8055,15.8921,16.0258,20.4482,5.6882,0.0159,0.0215,0.0362,0.1858,0.6604,0.9571,0.1962
11.421,8.8431,16.7704,16.0381,15.2442,19.9973,5.6484,0.0172,0.0131,0.0331,0.0445,0.488,0.6352,0.0808
11.4028,8.8138,16.7504,16.3377,15.4371,20.4459,5.6824,0.0166,0.0162,0.0289,0.2425,0.3262,0.6299,0.0562
11.3888,8.8402,16.7803,16.5106,16.2497,20.6464,5.7129,0.0161,0.0152,0.0386,0.6966,0.4016,0.994,0.0602
11.37,8.8771,16.7844,15.8751,17.8943,21.4912,5.8119,0.0112,0.0181,0.0438,0.1084,1.1579,0.7688,0.0474
11.3413,8.8695,16.8407,16.8255,16.1694,21.2731,5.7985,0.0066,0.0188,0.0522,0.0321,0.575,0.7334,0.0753
11.3143,8.8683,16.982,17.1104,16.6332,20.8111,5.8289,0.0144,0.0232,0.4083,0.0468,0.4817,0.7739,0.0493
11.3102,8.8888,18.4349,16.3564,15.1563,21.8858,6.4774,0.0114,0.0239,0.6,0.6015,0.3024,0.5269,0.6803
11.2703,8.9099,18.9338,15.8616,16.4215,21.9345,5.6865,0.019,0.0208,0.4719,0.2317,0.2237,0.7812,0.0434
11.2627,8.8947,18.6008,16.1636,15.7403,21.371,5.7527,0.0199,0.0176,0.659,0.3239,0.2468,0.8359,0.0377
11.2229,8.8912,18.4202,16.024,16.4368,21.4467,5.8706,0.0114,0.0185,0.5274,0.086,0.3907,0.7221,0.3122
11.2111,8.8906,17.1773,15.7291,16.7012,21.0867,5.8125,0.0114,0.024,0.7436,0.0594,0.196,0.8356,0.217
11.207,8.8888,16.69,15.6476,15.9877,19.7358,5.8078,0.0127,0.0179,0.3476,0.068,0.2483,0.6393,0.21
11.1918,8.9216,16.9234,16.4766,16.3969,19.4579,5.7838,0.0122,0.0216,0.5189,0.2015,0.2372,0.414,0.0425
11.1789,8.9515,16.673,17.5754,16.1688,19.6203,5.9093,0.0098,0.0186,0.3286,0.1008,0.4204,0.36,0.4517
11.1525,8.9463,16.5218,17.668,16.6244,22.047,5.7756,0.0114,0.0214,0.0754,0.0493,0.0513,0.4449,0.0389
11.149,8.9111,16.7393,16.6918,18.7028,21.8641,5.9222,0.0182,0.0221,0.3049,0.0323,0.6742,0.4986,0.4488
11.1326,8.9005,17.6756,16.3535,16.4063,22.084,6.2522,0.02,0.0237,0.7751,0.3765,0.0482,0.2197,0.8734
11.122,8.958,19.1519,16.6355,16.1501,21.3927,5.8477,0.0217,0.0195,0.4758,0.5772,0.3497,0.7383,0.1619
11.0874,9.0072,18.5081,17.0295,16.1688,20.0595,5.9362,0.02,0.0194,0.7664,0.0668,0.1984,0.7134,0.2128
11.0704,9.0155,19.2621,15.8886,16.6772,19.5213,6.3255,0.0159,0.0278,0.2266,0.2587,0.1766,0.3965,0.5434
11.0499,9.0155,19.1455,16.52,16.1495,19.3811,6.7066,0.0122,0.0221,0.3378,0.3794,0.0412,0.0527,0.3697
11.0294,9.0196,18.7005,15.9197,16.2679,20.7214,7.0308,0.0107,0.0188,0.6882,0.0569,0.0639,0.9534,0.0569
11.027,9.0172,17.2887,16.4438,16.0141,22.0505,6.9329,0.0099,0.026,0.6719,0.2045,0.088,0.1885,0.0666
11.003,9.05,17.9512,15.7543,16.0569,22.5243,6.9165,0.0154,0.0245,0.9423,0.0646,0.2394,0.0809,0.0944
11.0006,9.0846,18.9379,16.1055,16.3471,23.5544,6.957,0.019,0.023,0.3892,0.1019,0.3616,0.9474,0.0243
10.979,9.1128,19.1888,15.7209,16.0135,20.413,6.9259,0.0199,0.0175,0.0769,0.1683,0.2404,0.8148,0.0285
10.9678,9.0964,19.1771,15.6611,16.4374,20.9378,6.1543,0.0244,0.0184,0.0464,0.1344,0.0247,0.8003,0.328
10.9362,9.1087,18.5123,16.0574,16.0064,22.4568,5.9016,0.0149,0.025,0.5451,0.0278,0.0243,0.5818,0.0584
10.9285,9.1192,18.2431,15.8974,17.1597,21.8342,5.9409,0.0182,0.0227,0.6697,0.0837,0.3767,0.2469,0.0592
10.9051,9.0735,16.8771,15.9595,15.9982,21.1506,5.9738,0.0115,0.0294,0.5081,0.0679,0.0318,0.8304,0.0438
10.8822,9.06,16.7246,15.7403,15.7361,19.8596,6.0318,0.0122,0.0301,0.3311,0.0443,0.0346,0.8648,0.0467
10.8605,9.0823,16.8231,16.4596,15.5134,19.7769,6.8473,0.0146,0.0353,0.3092,0.4495,0.083,0.5471,0.5492
10.8552,9.0928,17.9605,15.8001,15.6535,21.6524,5.9925,0.0149,0.0187,0.5533,0.0808,0.029,0.8339,0.0205
10.8506,9.077,18.5005,16.2914,15.8118,19.5934,5.9902,0.0168,0.019,0.8237,0.0961,0.0444,0.5273,0.0515
10.8465,9.1057,17.2728,15.4389,15.9484,19.2914,5.989,0.0195,0.0118,0.8044,0.1394,0.0406,0.0705,0.0217
10.8353,9.1556,16.9433,15.324,15.7854,20.2776,6.0042,0.0211,0.0327,0.5636,0.1285,0.0741,0.86,0.0358
10.8101,9.1192,18.6483,15.4788,16.5288,22.1655,6.0142,0.0165,0.0265,0.6157,0.3071,0.8053,0.39,0.0311
10.8007,9.2189,18.6706,15.2771,15.7684,20.9026,6.0482,0.0196,0.0286,0.573,0.0531,0.0331,0.9254,0.0321
10.779,9.2312,18.354,15.2542,16.4262,19.2299,6.0019,0.0078,0.0288,0.6456,0.1879,0.0221,0.0614,0.0359
10.7579,9.2306,16.8765,15.3955,16.0428,20.3814,6.0377,0.0121,0.0141,0.4385,0.0795,0.3935,1.0725,0.0441
10.7327,9.2388,18.5674,15.2519,15.5579,22.4821,6.064,0.0104,0.0296,0.6575,0.0377,0.4328,0.0287,0.0328
10.7263,9.2875,18.2326,15.3211,16.4573,22.5008,6.1315,0.0141,0.0352,0.7942,0.0472,0.6205,0.025,0.0277
10.7175,9.3033,19.129,15.1774,15.9337,22.4486,6.033,0.0166,0.0347,0.4619,0.0583,0.5993,0.0233,0.0349
10.7198,9.3608,19.3254,15.256,15.6558,22.4246,6.1543,0.0143,0.0225,0.3216,0.0475,0.0444,0.0145,0.0599
10.6852,9.396,19.2727,15.2214,15.7279,22.434,6.2042,0.0214,0.0277,0.2922,0.033,0.0196,0.0222,0.0459
10.6676,9.3836,19.1812,15.2337,17.0442,22.4838,6.1778,0.0188,0.0318,0.3589,0.0344,0.6665,0.0205,0.03
10.6448,9.4728,19.0622,15.1756,15.6341,22.4955,6.1889,0.0195,0.0259,0.5079,0.0347,0.614,0.0342,0.027
10.6237,9.5449,19.2809,15.1938,15.5134,21.1318,6.1596,0.0156,0.0253,0.0181,0.0252,0.2392,0.6223,0.0215
10.6213,9.5871,18.436,15.1106,15.8728,22.4844,6.1995,0.0157,0.0202,0.8097,0.0246,0.1322,0.2168,0.0257
10.6067,9.6111,17.566,15.12,15.7684,21.0878,6.2018,0.0155,0.0298,0.5815,0.0253,0.0211,0.1156,0.0351
10.5744,9.624,18.5328,15.1053,15.65,21.86,6.1625,0.0154,0.0214,0.2802,0.0299,0.3418,0.3608,0.052
10.582,9.7002,19.1202,15.1153,15.0132,21.4379,6.1954,0.0157,0.0319,0.3038,0.0269,0.0289,0.3801,0.0511
10.5662,9.6744,18.6412,15.1029,15.11,21.7509,6.1901,0.0265,0.04,0.447,0.033,0.091,0.5515,0.0323
10.5345,9.7026,18.582,15.1053,15.5151,21.7504,6.1649,0.0199,0.0376,0.4975,0.035,0.5852,0.7076,0.0361
10.534,9.6651,17.9007,15.1041,15.2917,22.1948,6.1778,0.0264,0.0326,0.3171,0.022,0.0869,0.5238,0.1486
10.4824,9.6569,17.5097,15.0807,14.5553,22.305,6.1502,0.0239,0.0267,0.3629,0.0162,0.378,0.397,0.0428
10.4636,9.624,17.4159,15.0601,14.6626,21.6741,6.2646,0.0182,0.0214,0.0551,0.0353,0.2418,0.336,0.2058
10.4742,9.6404,19.061,14.9974,14.4633,22.1619,6.125,0.0182,0.0143,0.4886,0.0286,0.5264,0.3086,0.0341
10.4577,9.6844,18.6289,15.0256,13.7662,21.1002,6.2968,0.0145,0.0199,0.4237,0.0387,0.2568,0.0953,0.3294
10.3856,9.7061,19.1437,15.0754,13.6624,21.5651,6.2745,0.0172,0.025,0.2358,0.1469,0.0409,0.4546,0.3115
10.3874,9.6803,19.1302,15.0848,13.6683,22.5067,6.1192,0.0258,0.0347,0.1587,0.0393,0.0414,0.018,0.0404
10.3428,9.6985,19.0962,15.0918,15.1041,21.7797,6.1356,0.0166,0.0392,0.2991,0.049,0.3027,0.5734,0.024
10.3798,9.7149,18.8341,15.0707,15.3885,21.9597,6.145,0.023,0.0296,0.361,0.036,0.114,0.5939,0.0554
10.3317,9.6475,18.1142,15.0226,14.6732,22.5026,6.1672,0.0114,0.0313,0.488,0.0483,0.4366,0.0337,0.1408
10.3217,9.6909,18.8177,15.3562,14.658,22.4944,6.5102,0.0155,0.028,0.3481,0.3702,0.3383,0.0264,0.3141
10.2989,9.7401,18.4923,16.2972,15.4418,22.5442,6.4223,0.0109,0.0283,0.4063,0.2861,0.1986,0.0305,0.2623
10.2813,9.76,18.6236,16.3002,15.4764,22.3337,6.2956,0.0124,0.0333,0.5135,0.0795,0.0313,0.4682,0.0352
10.2643,9.824,19.132,16.615,15.2829,22.0388,6.4164,0.0106,0.0274,0.0222,0.2341,0.3532,0.5446,0.2326
10.2543,9.9254,18.8406,14.9359,14.8186,22.2335,7.3052,0.0212,0.042,0.514,0.3082,0.3035,0.5179,0.0195
10.2086,10.0403,18.7157,14.8086,14.9681,22.526,7.2513,0.0224,0.381,0.6331,0.0436,0.2232,0.1531,0.3536
10.208,9.7577,19.2346,14.791,14.7031,22.4645,6.4182,0.0233,0.1193,0.0215,0.0496,0.4732,0.2459,0.2555
10.2103,9.7331,19.19,14.8192,13.4379,22.5465,6.3425,0.0172,0.0419,0.0312,0.0767,0.2423,0.0244,0.1373
10.1798,9.9113,19.1361,16.3324,13.3734,21.6612,6.3384,0.0125,0.0378,0.0221,0.3807,0.291,0.6043,0.0271
10.1845,9.9852,19.1073,16.4678,15.0332,22.3712,6.3378,0.0184,0.0322,0.0295,0.0297,1.1999,0.3209,0.0323
10.164,9.8867,18.806,16.9521,13.8788,22.5694,6.3091,0.0137,0.0572,0.5314,0.0281,0.7609,0.0167,0.0241
10.1628,9.8515,19.0827,15.9724,13.1629,22.4885,6.3613,0.0109,0.0376,0.3652,0.588,0.0523,0.299,0.0307
10.1593,9.8304,18.1892,16.4802,13.1371,22.3261,6.4205,0.0133,0.0373,0.5291,0.288,0.0499,0.4913,0.0295
10.1323,9.7759,18.1247,17.7671,13.3347,22.5307,6.3531,0.014,0.0592,0.7692,0.5642,0.468,0.0291,0.1493
10.1247,12.6792,19.0106,16.3641,14.7588,22.5395,6.4053,0.0155,0.7291,0.5763,0.0631,0.7605,0.0308,0.0304
10.1089,12.7543,18.5908,16.1061,15.1868,22.5741,6.3947,0.0169,0.463,0.7411,0.1188,0.8386,0.0273,0.0393
10.089,10.205,19.224,15.5268,14.6685,22.6269,6.4528,0.0179,0.2124,0.2791,0.6658,1.0091,0.0387,0.0434
10.0696,9.9101,17.301,15.7924,13.4953,22.5577,6.5137,0.0196,0.0475,0.4814,0.8232,0.6055,0.3457,0.0314
10.0673,10.0157,17.3098,16.4649,13.8207,22.7101,7.3416,0.0167,0.1401,0.5077,0.1774,0.7815,0.0268,0.3067
10.0462,10.4161,17.9752,15.7702,13.8852,22.6603,6.4879,0.0171,0.043,0.8535,0.1376,0.3576,0.0328,0.0289
10.0438,12.0044,18.4085,15.6206,14.2024,22.4404,7.2554,0.0231,0.9543,0.5774,0.3426,0.8898,0.3875,0.446
10.0409,10.3458,17.0506,15.1903,13.4473,22.4973,6.5601,0.0169,0.0248,0.0662,0.4801,0.6062,0.3094,0.0822
10.018,10.2543,16.999,15.5386,14.2452,22.193,6.543,0.0097,0.0557,0.0569,0.5025,0.7754,0.5243,0.043
9.9946,10.1095,18.3246,16.5757,13.5762,21.4531,6.6146,0.0088,0.1041,0.7916,0.3861,0.7082,0.7429,0.0465
9.9828,10.7397,19.2797,16.9199,12.9079,21.7052,6.597,0.0156,0.347,0.9652,0.0206,0.0458,0.9261,0.046
9.9635,10.585,19.6491,15.9701,12.9501,22.4903,6.6468,0.0132,0.6152,0.3826,0.2657,0.0359,0.3181,0.0528
9.9518,9.994,19.5863,16.574,12.8856,22.3255,6.6533,0.0187,0.0409,0.4575,0.1714,0.0567,0.5065,0.0397
9.9482,10.1552,19.774,16.9674,12.783,21.7105,6.7424,0.0185,0.0534,0.0122,0.2441,0.0478,0.6699,0.0513
9.9207,10.789,19.7558,16.3664,13.1951,20.9014,6.6421,0.0182,0.1797,0.0159,0.2913,0.6006,0.0354,0.0392
9.9201,10.1306,19.7464,16.1589,13.0257,21.9257,6.6357,0.0255,0.049,0.0145,0.4181,0.4474,0.6606,0.0289
9.8949,10.3088,19.5992,16.8501,12.9905,20.8727,6.6849,0.0163,0.0233,0.4485,0.1503,0.5442,0.8582,0.0348
9.8662,10.2396,18.4618,15.0039,12.8627,20.0788,6.7002,0.0126,0.0659,0.9121,0.4338,0.2562,1.0122,0.0286
9.8556,10.4484,19.0094,16.0944,12.8545,20.7765,6.726,0.0136,0.0646,0.8126,0.8647,0.4078,1.4225,0.0295
9.8497,10.3903,19.115,17.0483,12.9571,22.118,6.7125,0.011,0.0471,0.6338,0.0884,0.477,0.3505,0.0328
9.8574,10.2373,19.7828,14.7611,13.785,22.2616,6.7107,0.0101,0.3422,0.0378,0.0571,0.6822,0.2923,0.0241
9.8374,10.1957,19.7828,15.7795,14.4223,22.4879,6.7213,0.0143,0.048,0.1111,0.9141,0.0987,0.1784,0.0179
9.8421,10.2725,19.4538,16.1841,15.0596,22.5864,6.7254,0.0106,0.0621,0.2873,0.5143,0.3208,0.0344,0.0229
9.821,10.1939,19.7616,16.2579,13.2854,22.6017,6.74,0.0157,0.0446,0.2129,1.2041,0.752,0.0316,0.0137
9.8122,10.1458,19.428,15.64,13.0468,22.6128,6.7266,0.0246,0.0534,0.2373,0.2685,0.6051,0.0204,0.013
9.7905,10.1675,19.5834,16.5376,12.9002,22.4199,6.7477,0.0165,0.0545,0.2498,0.4805,0.6354,0.2989,0.0162
9.7788,10.0849,19.0933,16.2843,12.7748,22.5313,6.75,0.0144,0.0656,0.03,0.4946,0.0387,0.0333,0.0179
9.7583,10.3358,19.1683,17.349,12.8006,22.5143,6.7776,0.0161,0.5639,0.1103,0.9219,0.0746,0.0307,0.0137
9.7384,10.0837,19.095,15.6846,12.8299,22.5202,6.7864,0.0109,0.072,0.1315,1.1173,0.0538,0.0184,0.0202
9.7284,11.105,19.1648,14.536,13.0902,22.4105,6.7787,0.0112,0.3878,0.0215,0.365,0.0927,0.4378,0.0193
9.7237,10.9514,19.1155,14.4897,13.1664,22.5155,6.7793,0.0166,0.8108,0.0221,0.2688,0.0908,0.0957,0.0204
9.7085,10.1775,17.5156,14.407,13.6853,22.6321,6.8151,0.0174,0.0607,0.4624,0.1789,0.4004,0.0402,0.0207
9.685,10.2807,18.833,16.9463,13.3335,22.0001,6.8139,0.0128,0.0624,0.4226,1.1036,0.0483,0.8479,0.0222
9.6879,10.2355,19.0505,16.7328,14.03,22.679,6.8168,0.0139,0.0487,0.2309,0.8002,0.4988,0.0187,0.014
9.6797,10.1804,19.0118,16.7657,13.0357,22.6533,6.8391,0.0136,0.0542,0.2308,0.3362,0.6586,0.0239,0.0154
9.6674,10.2385,19.1443,16.3512,12.7091,22.6181,6.8591,0.0105,0.0446,0.0208,0.4017,0.2314,0.0306,0.017
9.6563,10.2127,18.9795,16.374,13.8817,22.5841,6.8679,0.0212,0.0441,0.3501,0.8697,0.7052,0.0308,0.0136
9.634,10.7913,18.4401,14.2927,13.2708,22.5694,6.8831,0.0217,0.6804,0.546,0.0382,0.0341,0.0221,0.0117
9.6187,10.3223,19.1701,14.2599,13.0292,22.5213,6.8843,0.0178,0.1708,0.039,0.0363,0.0266,0.1196,0.014
9.5859,12.7554,19.1689,14.2722,12.773,22.56,6.9171,0.019,0.8229,0.0277,0.0384,0.065,0.0189,0.0144
9.5853,10.154,19.1806,14.2774,14.7488,22.5976,6.8931,0.0191,0.0346,0.1506,0.0257,0.3741,0.0299,0.0149
9.5777,10.2449,18.9332,14.2276,14.2352,22.621,6.9294,0.0188,0.025,0.4493,0.0486,0.1842,0.0468,0.0165
9.5619,10.3258,18.2291,14.2235,14.9206,22.6732,6.9529,0.0118,0.0211,0.3429,0.035,0.3525,0.0246,0.0223
9.5543,10.3417,19.1531,14.2341,13.3499,22.6673,6.9505,0.0088,0.0237,0.1716,0.0407,0.0428,0.0257,0.0233
9.5384,10.3481,19.2064,14.1121,13.3224,22.5694,7.0015,0.0068,0.0432,0.0255,0.0569,0.0318,0.2745,0.0225
9.5273,10.388,19.2205,14.1836,14.7166,22.6415,6.9921,0.0128,0.034,0.0339,0.1783,0.4363,0.0277,0.0261
9.5308,10.4202,19.1806,15.5567,13.887,22.6011,6.9839,0.0128,0.0501,0.0321,0.5646,0.749,0.0338,0.0212
9.5378,10.5996,19.1683,15.3316,12.6112,22.6181,7.0009,0.0107,0.0527,0.1682,0.0531,0.1194,0.0169,0.0147
9.5074,10.5134,19.2217,14.964,12.6047,22.5618,6.9992,0.0162,0.1275,0.0712,0.5766,0.1005,0.0293,0.0159
9.4669,11.0053,19.2481,14.4569,12.3943,22.5677,7.0027,0.0233,0.5257,0.0564,0.3898,0.0707,0.0286,0.0196
9.4622,11.2223,19.3319,14.2663,12.219,22.5565,7.052,0.0209,0.1106,0.0769,0.3805,0.0281,0.0313,0.0126
9.498,11.207,19.3002,14.1209,12.1598,22.5448,7.0156,0.0152,0.2739,0.0623,0.05,0.0416,0.0217,0.0152
9.4681,11.1103,19.3852,14.0699,12.1404,22.6099,7.0033,0.0212,0.058,0.0657,0.0458,0.0574,0.029,0.0202
9.4247,10.782,18.4331,14.0699,12.124,22.6292,7.0631,0.0127,0.1196,0.8654,0.0497,0.0461,0.0321,0.0146
9.4616,10.7591,17.8802,14.1051,12.0788,22.6304,7.0695,0.0204,0.0791,0.9083,0.0344,0.1329,0.0322,0.0144
9.4616,10.7931,18.5398,14.1233,12.0237,22.662,7.0649,0.0175,0.1744,0.7867,0.0382,0.0482,0.0262,0.0136
9.4124,13.6724,19.3454,14.1256,12.1216,22.614,7.0953,0.0136,1.0515,0.1433,0.2086,0.0359,0.0175,0.0178
9.393,11.6755,19.1625,14.0183,12.0888,22.6128,7.1217,0.0072,0.2828,0.4897,0.0469,0.0372,0.0148,0.017
9.4276,12.0038,19.132,14.0347,12.0542,22.6011,7.11,0.011,0.552,0.78,0.0501,0.0592,0.0212,0.0164
9.3924,10.7333,19.5219,14.0435,12.1586,22.6081,7.0971,0.0107,0.072,0.0414,0.0361,0.0695,0.0329,0.0196
9.3555,10.8435,19.3905,14.0107,12.2366,22.6069,7.1387,0.0158,0.0292,0.3671,0.0325,0.0832,0.0331,0.0207
9.3831,10.8887,19.4914,13.9896,12.2131,22.6486,7.1493,0.0102,0.0341,0.0543,0.0531,0.3041,0.048,0.0207
9.3596,10.8816,19.4796,13.9351,12.3784,22.5976,7.1235,0.0157,0.0531,0.0257,0.0568,0.2864,0.3331,0.0199
9.3238,10.8465,19.4474,14.4076,12.9759,22.679,7.1135,0.0177,0.0558,0.2549,0.3757,0.0573,0.118,0.0234
9.3455,10.8564,19.295,13.8817,12.7672,22.6972,7.1675,0.015,0.0389,0.4173,0.0576,0.0239,0.032,0.0171
9.3174,10.8904,19.4773,13.9603,12.0835,22.6802,7.1827,0.0216,0.0268,0.0721,0.0644,0.0856,0.0858,0.0114
9.3004,10.9215,19.2305,13.9433,12.029,22.631,7.1675,0.0185,0.0495,0.4483,0.062,0.0586,0.2937,0.0167
9.318,11.0534,19.5271,13.8799,11.9458,22.7031,7.1821,0.0212,0.0574,0.1079,0.034,0.0778,0.0317,0.0114
9.281,11.0528,19.5729,13.8401,12.2137,22.6661,7.2149,0.0193,0.0408,0.1383,0.0572,0.3727,0.0419,0.0152
9.2728,10.9795,19.6374,14.064,12.5965,22.5993,7.2736,0.0141,0.0537,0.0681,0.4727,0.3191,0.0187,0.0259
9.274,10.9719,17.6938,13.8536,12.0161,22.628,7.2871,0.0271,0.0501,0.7371,0.2171,0.243,0.02,0.0253
9.2371,11.0018,17.5372,13.8272,11.7957,22.6216,7.2853,0.0143,0.0343,1.035,0.0497,0.0592,0.0199,0.0184
9.2617,10.9063,16.3758,13.8571,11.7681,22.6198,7.2654,0.0098,0.0359,0.0517,0.0437,0.0384,0.0214,0.021
9.2119,10.9297,16.3113,13.87,11.6972,22.6187,7.2747,0.0196,0.0333,0.0531,0.0542,0.059,0.028,0.0166
9.1972,11.0059,16.2697,14.2516,11.706,22.5876,7.4184,0.0166,0.0532,0.3431,0.4524,0.0328,0.0563,0.0322
9.1632,11.0429,16.6877,15.2571,11.6731,22.7793,7.4723,0.0163,0.0577,0.8392,0.7774,0.0539,0.1263,0.0246
9.1497,11.0587,18.0121,15.5714,11.6755,22.8168,7.4876,0.0222,0.0441,0.8059,0.0698,0.0375,0.0717,0.016
9.1673,11.2563,17.7536,15.2636,11.7277,22.7494,7.4823,0.0216,0.0511,0.5698,0.1016,0.0389,0.2539,0.0209
9.1345,11.1185,17.9254,15.4946,11.7019,22.7869,7.5128,0.0219,0.0631,1.1135,0.0536,0.0351,0.0204,0.0267
9.1474,11.0991,16.4503,15.2261,11.6872,22.8074,7.5157,0.0212,0.0526,0.2079,0.033,0.0372,0.0373,0.0251
9.1075,11.1519,16.4532,15.3275,11.6426,22.8186,7.5638,0.0132,0.0519,0.472,0.0685,0.0578,0.0275,0.0285
9.1245,12.5385,16.4931,15.3199,11.6473,22.852,7.5808,0.0143,0.926,0.5656,0.0704,0.0435,0.0195,0.0246
9.1022,13.4695,16.1688,15.2911,11.6333,22.9024,7.6705,0.0151,0.7982,0.0298,0.3573,0.0427,0.0175,0.0382
9.0829,12.6276,16.3265,14.4862,11.9094,22.7799,7.796,0.0146,0.8241,0.5197,0.4139,0.4881,0.3074,0.0334
9.0612,11.1032,16.8847,14.4293,12.6124,22.7658,7.7215,0.0186,0.0577,0.803,0.4417,0.1611,0.0335,0.0502
9.0412,11.1255,17.2335,15.1405,12.5279,22.6122,7.5468,0.0173,0.0639,0.7617,0.6396,0.0338,0.0641,0.0529
9.0565,11.1261,16.557,15.5462,12.2407,22.5559,7.5298,0.0162,0.0442,0.5331,0.1214,0.0701,0.0725,0.0162
9.0301,11.1924,16.3136,14.4357,12.2371,22.5243,7.606,0.0196,0.0498,0.4219,0.5343,0.0313,0.0351,0.038
9.0155,11.6344,16.3242,14.0183,12.4969,22.5612,7.6564,0.0238,1.2392,0.4802,0.3492,0.0368,0.1135,0.0266
9.0237,12.9184,16.3992,13.8395,12.6927,22.8919,7.7432,0.0224,1.3927,0.3771,0.054,0.0921,0.1049,0.0212
